incident_name,incident_is_final,incident_date_last_update,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,incident_county,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,fire_LON,fire_LAT,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired,created,log_acres,aspect,elevation,first,hillshade,slope,fire_date,fire_id,matched_veg_LAT,matched_veg_LON,location_distance_degrees,STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,veg_LAT,veg_LON,ELE,veg_date,date_gap_days
Auburn Fire,Y,2025-05-22T08:27:48Z,2025-05-20T17:19:00Z,CAL FIRE San Bernardino Unit,,San Bernardino,"Auburn Avenue and Richardson Road, Adelanto",54.0,100.0,,,-117.465727,34.590737,Wildfire,a92539ed-ed8f-4143-9f1a-2fb40672d144,https://www.fire.ca.gov/incidents/2025/5/20/auburn-fire/,2025-05-20T19:00:00Z,2025-05-20,2025-05-20,N,True,False,2025-05-20,1.7323937598229686,341.0,869.5234375,4.325070952960143,181.0,0.0,2025-05-20,2801,34.288888888888884,-117.3625,0.3190111216091808,285,2022-08-12,Chamise,New Growth,82.0,Cottonwood BDF,SOCC,San Bernardino NF,34.288888888888884,-117.3625,3450.0,2022-08-12,1012
Sierra Fire,Y,2025-05-21T22:05:34Z,2025-05-21T18:16:40Z,CAL FIRE Riverside Unit,,Riverside,"La Sierra Avenue and Tin Mine Road, South of El Sobrante",20.0,100.0,,Corona City Fire,-117.461546,33.847742,Wildfire,1582c12d-e5c7-4901-b173-9b41b056445e,https://www.fire.ca.gov/incidents/2025/5/21/sierra-fire/,2025-05-21T20:53:00Z,2025-05-21,2025-05-21,N,True,False,2025-05-21,1.3010299956639813,98.0,429.16259765625,15.07510089342531,168.0,4.0,2025-05-21,2802,33.74805555555556,-117.48138888888889,0.1016421538803197,1237,2022-09-02,Chamise,New Growth,61.0,Temescal CNF,SOCC,Cleveland NF,33.74805555555556,-117.48138888888889,1328.0,2022-09-02,992
Creston Fire,Y,2025-05-22T21:51:17Z,2025-05-22T12:30:55Z,CAL FIRE San Luis Obispo Unit,,San Luis Obispo,"Cripple Creek Road and Feenstra Road, Paso Robles",14.0,100.0,,,-120.560704,35.564837,Wildfire,6dcb6454-eea6-4f54-99c9-a8048d57f06d,https://www.fire.ca.gov/incidents/2025/5/22/creston-fire/,2025-05-22T13:22:00Z,2025-05-22,2025-05-22,N,True,False,2025-05-22,1.146128035678238,254.0,322.3134460449219,6.596420756501296,184.0,1.0,2025-05-22,2803,35.4099,-120.5423,0.1560262195433804,892,2025-05-12,Chamise,New Growth,122.01,Parkhill,SOCC,CAL FIRE San Luis Obispo Unit,35.4099,-120.5423,1350.0,2025-05-12,10
Dan Fire,Y,2025-05-22T21:56:04Z,2025-05-22T13:48:09Z,CAL FIRE Madera-Mariposa-Merced Unit,,Merced,"South Bert Crane Road and Dan Mcnamara Road, southwest of McSwain",100.0,100.0,,,-120.670161,37.244432,Wildfire,3862596b-1d06-4879-98a5-764e88524db6,https://www.fire.ca.gov/incidents/2025/5/22/dan-fire/,2025-05-22T16:14:00Z,2025-05-22,2025-05-22,N,False,False,2025-05-22,2.0,0.0,31.31700134277344,0.3605360305358166,180.0,0.0,2025-05-22,2804,37.81222222222222,-120.2675,0.6960758704136694,955,2025-05-02,Chamise,New Growth,185.0,Priest Grade,SOCC,PGE-SOCC,37.81222222222222,-120.2675,2500.0,2025-05-02,20
Midway Fire,Y,2025-05-24T21:51:28Z,2025-05-22T14:51:00Z,Unified Command: CAL FIRE Santa Clara Unit and Alameda County Fire Department,,Alameda,"Patterson Pass Road and Midway Road, Altamont",261.0,100.0,,,-121.561663,37.71488,Wildfire,9ba4bf27-e4d6-4055-8d65-9f2162ae9287,https://www.fire.ca.gov/incidents/2025/5/22/midway-fire/,,,2025-05-22,N,True,False,2025-05-22,2.416640507338281,80.0,110.61003112792967,11.14322117698055,177.0,1.0,2025-05-22,2805,37.91361111111111,-121.85166666666666,0.3515624854895144,222,2025-05-15,Chamise,New Growth,116.0,Clayton Ranch,NOCC,CalFire Santa Clara Unit,37.91361111111111,-121.85166666666666,1075.0,2025-05-15,7
Inn Fire,Y,2026-01-06T10:45:53Z,2025-05-22T15:35:00Z,Inyo National Forest Service,,Mono,"Off Highway 395 and Mono Inn Road, South of Mono City",728.0,100.0,,,-119.156506,38.009312,Wildfire,c8d4f29a-e833-49e9-a905-f02af3a6205e,https://www.fire.ca.gov/incidents/2025/5/22/inn-fire/,2025-07-08T08:00:00Z,2025-07-08,2025-05-22,N,False,False,2025-05-22,2.862131379313037,76.0,2020.9000244140625,110.71610399341397,144.0,12.0,2025-05-22,2806,38.12555555555556,-119.18166666666669,0.11893537470118003,1056,2025-05-20,Sagebrush,Mountain Big,220.9,SCE-Bridgeport,SOCC,SCE,38.12555555555556,-119.18166666666669,2355.0,2025-05-20,2
Orange Fire,Y,2025-05-27T10:18:14Z,2025-05-22T21:18:55Z,Orange Cove Fire District,,Fresno,Orange Cove,15.0,100.0,,,-119.322692,36.624674,Wildfire,9962bc8d-5341-4f8e-a271-78d1d9a64c12,https://www.fire.ca.gov/incidents/2025/5/22/orange-fire/,2025-05-26T15:19:01Z,2025-05-26,2025-05-22,N,False,False,2025-05-22,1.1760912590556811,250.0,127.4871063232422,1.3840656091853492,181.0,0.0,2025-05-22,2807,36.7475,-119.0549,0.2946163293845079,1571,2025-05-01,Ceanothus,Buckbrush,161.0,Dunlap,SOCC,PGE-SOCC,36.7475,-119.0549,4380.0,2025-05-01,21
Spence Fire,Y,2025-05-24T21:43:35Z,2025-05-23T13:14:03Z,Beale Air Force Base,,Yuba,"Warren Shingle Road and Spencer-Paul Road, near Beale Air Force Base",58.0,100.0,,,-121.331078,39.118918,Wildfire,117f74f1-b674-4ad1-90ac-de4958715559,https://www.fire.ca.gov/incidents/2025/5/23/spence-fire/,2025-05-23T08:00:00Z,2025-05-23,2025-05-23,N,False,False,2025-05-23,1.7634279935629371,209.0,98.36009979248048,16.54979282005823,184.0,3.0,2025-05-23,2808,39.32944444444445,-121.26,0.22220140839882388,877,2025-05-16,Manzanita,Greenleaf,162.0,Oregon House,NOCC,PGE - NOCC,39.32944444444445,-121.26,1850.0,2025-05-16,7
Guadalupe Fire,Y,2025-05-24T21:44:24Z,2025-05-23T15:45:27Z,San Jose Fire Department,,Santa Clara,"Guadalupe Mine Road, San Jose",15.0,100.0,,,-121.8947894,37.2106583,Wildfire,8d927633-20e5-4938-871e-8903dec1045f,https://www.fire.ca.gov/incidents/2025/5/23/guadalupe-fire/,2025-05-23T22:00:00Z,2025-05-23,2025-05-23,N,False,False,2025-05-23,1.1760912590556811,91.0,233.96075439453125,33.567534723814376,155.0,8.0,2025-05-23,2809,37.21083333333333,-121.9538888888889,0.059099748084044286,96,2025-05-15,Chamise,New Growth,106.385,Blackberry Hill,NOCC,San Jose SU Fire Lab,37.21083333333333,-121.9538888888889,1480.0,2025-05-15,8
Pluto Fire,Y,2025-05-26T21:55:04Z,2025-05-24T14:20:26Z,CAL FIRE Siskiyou Unit,,Siskiyou,"Southwest of County Highway A12 and Shasta Vista Drive, Mount Shasta Vista Subdivision",12.0,100.0,,,-122.295,41.573333,Wildfire,0f25abe3-087f-43cc-8523-7f8830f359d7,https://www.fire.ca.gov/incidents/2025/5/24/pluto-fire/,2025-05-26T21:55:00Z,2025-05-26,2025-05-24,N,True,False,2025-05-24,1.0791812460476249,271.0,974.7153930664062,8.85198125463687,184.0,1.0,2025-05-24,2810,41.43527777777778,-122.35722222222222,0.1514293542253211,1315,2025-05-15,Manzanita,Greenleaf,83.765,Weed Mill Site,NOCC,CalFire Siskiyou Unit,41.43527777777778,-122.35722222222222,3690.0,2025-05-15,9
Southside Fire,Y,2025-05-24T21:50:03Z,2025-05-24T12:01:52Z,CAL FIRE San Benito-Monterey Unit,,San Benito,Unknown / TBD,11.0,100.0,,,-121.345501,36.77321,Wildfire,1594de54-e7b8-48ea-8869-ece45db609e9,https://www.fire.ca.gov/incidents/2025/5/24/southside-fire/,,,2025-05-24,N,True,False,2025-05-24,1.0413926851582251,220.0,145.35255432128906,28.641354913531245,185.0,2.0,2025-05-24,2811,36.77944444444445,-121.46861111111112,0.12326786992287403,582,2025-05-06,Chamise,New Growth,137.0,Hollister,NOCC,PGE - NOCC,36.77944444444445,-121.46861111111112,2200.0,2025-05-06,18
Rifle Fire,Y,2025-05-24T21:50:57Z,2025-05-24T16:51:55Z,CAL FIRE Fresno-Kings Unit,,Fresno,Auberry Road x Summit Mountain Road ,19.0,100.0,,,-119.676186,36.944525,Wildfire,d882a22e-f9b8-43c9-a378-bfe462e34f4c,https://www.fire.ca.gov/incidents/2025/5/24/rifle-fire/,2025-05-24T22:00:00Z,2025-05-24,2025-05-24,N,True,False,2025-05-24,1.2787536009528289,153.0,125.23121643066406,33.211844718497204,167.0,10.0,2025-05-24,2812,37.17638888888889,-119.58972222222222,0.24746080060947864,763,2022-04-26,Ceanothus,Buckbrush,107.0,McKenzie - Prather,SOCC,CDF Fresno-Kings Unit,37.17638888888889,-119.58972222222222,900.0,2022-04-26,1124
Milpas Fire,Y,2025-05-25T21:59:37Z,2025-05-24T13:12:50Z,CAL FIRE San Bernardino Unit,,San Bernardino,"Near Santa Rosa Road, Apple Valley, CA",43.0,100.0,,,-117.102917,34.413935,Wildfire,810ed9c5-010c-4149-ad21-4afaa724d944,https://www.fire.ca.gov/incidents/2025/5/24/milpas-fire/,2025-05-25T08:00:31Z,2025-05-25,2025-05-24,N,True,False,2025-05-24,1.6334684555795864,0.0,1162.2471923828125,57.75167533164421,181.0,11.0,2025-05-24,2813,34.1883,-117.1778,0.23773644422764,215,2022-07-25,Chamise,New Growth,67.0,City Creek,SOCC,San Bernardino NF,34.1883,-117.1778,2737.0,2022-07-25,1034
Gun Fire,Y,2025-05-25T22:00:29Z,2025-05-25T12:57:18Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Off of Panoche Road in Tumey Hills, West of I5 ",11.0,100.0,,,-120.657656,36.622453,Wildfire,ca0402e9-9abd-4463-8187-074d9fcab146,https://www.fire.ca.gov/incidents/2025/5/25/gun-fire/,2025-05-25T12:59:57Z,2025-05-25,2025-05-25,N,True,False,2025-05-25,1.0413926851582251,23.0,180.13433837890625,40.32429756094098,177.0,2.0,2025-05-25,2814,36.20916666666667,-120.51194444444444,0.43822077853809294,727,2022-04-25,Chamise,New Growth,115.0,Los Gatos,SOCC,CDF Fresno-Kings Unit,36.20916666666667,-120.51194444444444,1533.0,2022-04-25,1126
Lake Fire,Y,2025-05-27T22:04:50Z,2025-05-26T10:22:53Z,CAL FIRE Tuolumne-Calaveras Unit,,Stanislaus,"Lake Road at Yosemite Boulevard, La Grange",28.0,100.0,,,-120.492179,37.648407,Wildfire,abe10547-4150-4df1-b847-87af8feddf72,https://www.fire.ca.gov/incidents/2025/5/26/lake-fire/,2025-05-27T22:04:48Z,2025-05-27,2025-05-26,N,True,False,2025-05-26,1.4471580313422192,312.0,54.27350616455078,15.822076630424482,188.0,3.0,2025-05-26,2815,37.81222222222222,-120.2675,0.2780576919862362,955,2025-05-02,Chamise,New Growth,185.0,Priest Grade,SOCC,PGE-SOCC,37.81222222222222,-120.2675,2500.0,2025-05-02,24
Pecan Fire,Y,2025-05-26T21:54:27Z,2025-05-26T10:17:51Z,CAL FIRE Fresno-Kings Unit,,Fresno,"East Parlier Avenue, Reedley",14.0,100.0,,,-119.43763,36.611351,Wildfire,f5d6e65b-19e4-4ca3-83fb-f7c3f8bfafe7,https://www.fire.ca.gov/incidents/2025/5/26/pecan-fire/,2025-05-26T21:54:13Z,2025-05-26,2025-05-26,N,False,False,2025-05-26,1.146128035678238,175.0,108.55570220947266,1.0414259152983902,180.0,0.0,2025-05-26,2816,36.7475,-119.0549,0.4062250645898123,1571,2025-05-01,Ceanothus,Buckbrush,161.0,Dunlap,SOCC,PGE-SOCC,36.7475,-119.0549,4380.0,2025-05-01,25
Cherry Fire,Y,2025-08-08T14:13:02Z,2025-05-26T13:15:41Z,CAL FIRE Sonoma-Lake-Napa Unit,,Solano,"Cherry Glen Extension Road off the north side of Interstate 80, Vacaville",52.0,100.0,,"Vacaville Fire Department, Fairfield Fire Department, Vacaville Fire Protection District, Suisun Fire Protection District, Solano County Sheriff’s Office, CHP",-122.016511,38.34346,Wildfire,f9ef205c-d2ea-4edb-9705-9840cb30cdb1,https://www.fire.ca.gov/incidents/2025/5/26/cherry-fire/,2025-05-27T22:04:35Z,2025-05-27,2025-05-26,N,True,False,2025-05-26,1.7160033436347992,206.0,94.06587982177734,33.28558667734953,202.0,16.0,2025-05-26,2817,38.56444444444444,-122.40361111111112,0.44573604376207043,688,2025-05-16,Chamise,,118.59,Las Posadas,NOCC,CalFire Lake Napa Unit,38.56444444444444,-122.40361111111112,1364.0,2025-05-16,10
Orange Fire,Y,2025-05-27T22:04:07Z,2025-05-26T13:56:37Z,Tulare County Fire Department Fire,,Tulare,"12500 Block of Avenue 408, Cutler, East of Road 124",10.0,100.0,,,-119.296,36.60254,Wildfire,3bad40df-622b-4172-8bd5-79f5b95816bf,https://www.fire.ca.gov/incidents/2025/5/26/orange-fire/,2025-05-27T22:04:03Z,2025-05-27,2025-05-26,N,False,False,2025-05-26,1.0,256.0,133.8719024658203,9.822012657281071,183.0,1.0,2025-05-26,2818,36.7475,-119.0549,0.2813229667126429,1571,2025-05-01,Ceanothus,Buckbrush,161.0,Dunlap,SOCC,PGE-SOCC,36.7475,-119.0549,4380.0,2025-05-01,25
Run Fire,Y,2026-01-05T14:01:22Z,2025-05-26T14:45:12Z,CAL FIRE Madera-Mariposa-Merced Unit,,Madera,"Road 607 and Road D29, Raymond CA",420.0,100.0,,,-119.99113,37.08447,Wildfire,6b89b685-6a60-49dd-81ea-f33ec5dfa215,https://www.fire.ca.gov/incidents/2025/5/26/run-fire/,2025-05-26T08:00:00Z,2025-05-26,2025-05-26,N,True,False,2025-05-26,2.6232492903979003,287.0,109.52547454833984,3.1088628186575167,183.0,1.0,2025-05-26,2819,37.17638888888889,-119.58972222222222,0.41179762771907796,763,2022-04-26,Ceanothus,Buckbrush,107.0,McKenzie - Prather,SOCC,CDF Fresno-Kings Unit,37.17638888888889,-119.58972222222222,900.0,2022-04-26,1126
Belmont Fire,Y,2025-05-28T21:57:55Z,2025-05-28T10:38:47Z,CAL FIRE Fresno-Kings Unit,,Fresno,"Belmont Ave and Hwy 180 Fire, South of Mendota",75.0,100.0,,,-120.373279,36.749107,Wildfire,b95a33a4-0367-4ea4-95bd-08be90b94fa5,https://www.fire.ca.gov/incidents/2025/5/28/belmont-fire/,,,2025-05-28,N,True,False,2025-05-28,1.8750612633917,350.0,50.88510513305664,1.060125944556877,180.0,0.0,2025-05-28,2821,36.20916666666667,-120.51194444444444,0.5574618094928891,727,2022-04-25,Chamise,New Growth,115.0,Los Gatos,SOCC,CDF Fresno-Kings Unit,36.20916666666667,-120.51194444444444,1533.0,2022-04-25,1129
Juniper Fire,Y,2025-06-01T22:02:15Z,2025-05-28T15:10:38Z,CAL FIRE Siskiyou Unit,,Siskiyou,Norman Drive in Mount Shasta Vista subdivision,49.0,100.0,,"South Yreka Fire Department, Siskiyou County Sheriff's Office, Siskiyou County Office of Emergency Service, Weed City Fire Department, Lake Shastina Fire Department, Klamath National Forest, Shasta Trinty National Forest, Montague Fire Department, Mount Shasta Fire Department, Scott Valley Fire Department, Gazelle Fire Department, Mayten Fire Department, Grenada Fire Department and CDCR.",-122.3472513,41.5892356,Wildfire,78a75770-7abe-41cb-be5b-98b04750d43f,https://www.fire.ca.gov/incidents/2025/5/28/juniper-fire/,,,2025-05-28,N,True,False,2025-05-28,1.6901960800285136,4.0,893.3998413085938,8.65063747896853,180.0,2.0,2025-05-28,2822,41.43527777777778,-122.35722222222222,0.1542803626952301,1315,2025-05-15,Manzanita,Greenleaf,83.765,Weed Mill Site,NOCC,CalFire Siskiyou Unit,41.43527777777778,-122.35722222222222,3690.0,2025-05-15,13
Stadium Fire,Y,2025-05-29T21:53:43Z,2025-05-28T20:42:06Z,Orange Cove Fire Protection District,,Fresno,"Near Anchor Avenue and Parlier Avenue, Orange Cove ",30.0,100.0,,,-119.322764,36.613311,Wildfire,f24fc520-d285-4223-ace6-e46b93bd26d0,https://www.fire.ca.gov/incidents/2025/5/28/stadium-fire/,2025-05-29T08:00:00Z,2025-05-29,2025-05-28,N,False,False,2025-05-28,1.4771212547196624,270.0,124.21080017089844,1.5019845655522857,181.0,0.0,2025-05-28,2823,36.7475,-119.0549,0.29959607844062547,1571,2025-05-01,Ceanothus,Buckbrush,161.0,Dunlap,SOCC,PGE-SOCC,36.7475,-119.0549,4380.0,2025-05-01,27
Paloma Fire,Y,2025-05-29T21:52:01Z,2025-05-29T12:36:13Z,CAL FIRE Madera-Mariposa-Merced Unit,,Merced,La Paloma Road and Snelling Road,31.0,100.0,,,-120.460411,37.396908,Wildfire,5ae072be-edb9-4553-afd2-ef8d0108a63d,https://www.fire.ca.gov/incidents/2025/5/29/paloma-fire/,2025-05-29T15:51:46Z,2025-05-29,2025-05-29,N,True,False,2025-05-29,1.4913616938342726,244.0,69.59785461425781,4.224484697563685,182.0,0.0,2025-05-29,2824,37.69833333333333,-120.11694444444444,0.45697538922824055,524,2025-05-19,Chamise,New Growth,141.91,Groveland - Coal Pit,SOCC,Stanislaus NF,37.69833333333333,-120.11694444444444,3309.0,2025-05-19,10
Frazier Fire,Y,2025-06-09T10:24:10Z,2025-05-29T13:55:00Z,United States Forest Service - Los Padres National Forest,,Kern,"Cuddy Creek at end of Cuddy Canyon Road, Lebec",105.0,100.0,,,-118.9121,34.8229,Wildfire,588fcef3-7626-44c3-ab26-83f2ef19111c,https://www.fire.ca.gov/incidents/2025/5/29/frazier-fire/,2025-06-04T17:30:00Z,2025-06-04,2025-05-29,N,False,False,2025-05-29,2.0211892990699383,179.0,1289.75390625,85.1752213473058,180.0,8.0,2025-05-29,2825,34.824444444444445,-118.93694444444444,0.024892403025719798,471,2022-09-01,Ceanothus,Buckbrush,55.0,Frazier Park new growth,SOCC,Kern County FD,34.824444444444445,-118.93694444444444,4600.0,2022-09-01,1001
Grubbs Fire,Y,2025-05-31T22:07:50Z,2025-05-30T10:32:48Z,CAL FIRE Butte Unit,,Butte,"Blazeford Gulch and El Corto Way, Southeast of Oroville",10.0,100.0,,,-121.45917,39.444691,Wildfire,06178d7d-8293-470d-86d4-98ffa4d97586,https://www.fire.ca.gov/incidents/2025/5/30/grubbs-fire/,,,2025-05-30,N,True,False,2025-05-30,1.0,205.0,213.3248291015625,23.974319633305075,184.0,3.0,2025-05-30,2826,39.573888888888895,-121.30583333333333,0.20050991954961883,632,2020-08-23,Manzanita,Greenleaf,79.0,Kanaka,NOCC,PGE - NOCC,39.573888888888895,-121.30583333333333,2300.0,2020-08-23,1741
Hensley Fire,Y,2025-05-30T21:56:19Z,2025-05-30T10:37:09Z,CAL FIRE Madera-Mariposa-Merced Unit,,Madera,"Road 400 and Road 603, near Hensley Lake",24.0,100.0,,,-119.883749,37.100283,Wildfire,6292b9d7-ea32-4342-b869-c04244c71224,https://www.fire.ca.gov/incidents/2025/5/30/hensley-fire/,2025-05-30T17:55:58Z,2025-05-30,2025-05-30,N,True,False,2025-05-30,1.380211241711606,300.0,145.00521850585938,19.2963507740047,195.0,5.0,2025-05-30,2827,37.17638888888889,-119.58972222222222,0.3037167304808021,763,2022-04-26,Ceanothus,Buckbrush,107.0,McKenzie - Prather,SOCC,CDF Fresno-Kings Unit,37.17638888888889,-119.58972222222222,900.0,2022-04-26,1130
Eureka Fire,Y,2025-06-10T08:58:03Z,2025-05-30T11:57:36Z,National Park Service-Joshua Tree National Park,,San Bernardino,"Carmelita Place and Carmelita Circle, Yucca Valley",214.0,100.0,,,-116.3269976,34.0618164,Wildfire,a1a24bab-e19d-49d5-a3f2-46281022f261,https://www.fire.ca.gov/incidents/2025/5/30/eureka-fire/,2025-06-09T18:00:00Z,2025-06-09,2025-05-30,N,False,False,2025-05-30,2.330413773349191,252.0,1370.3016357421875,28.438841811222453,201.0,7.0,2025-05-30,2828,33.72166666666667,-116.7225,0.5216550483724774,916,2025-05-20,Chamise,,93.74,Pine Cove,SOCC,CAL FIRE Riverside Unit,33.72166666666667,-116.7225,5020.0,2025-05-20,10
Emily Fire,Y,2025-05-31T22:07:27Z,2025-05-30T16:07:41Z,Los Angeles County Fire Department,,Los Angeles,"Near West 180th Street and West Ave E-8,  North of Fairmont",10.0,100.0,,,-118.46498,34.7561047,Wildfire,dcafbf03-7e3d-452e-ba19-51f201392e69,https://www.fire.ca.gov/incidents/2025/5/30/emily-fire/,,,2025-05-30,N,False,False,2025-05-30,1.0,79.0,864.776611328125,6.337826383506558,178.0,1.0,2025-05-30,2829,34.58527777777778,-118.36027777777775,0.2003606565526077,1066,2025-05-20,Chamise,,152.6,SCE-Spunky Canyon,SOCC,SCE,34.58527777777778,-118.36027777777775,3019.0,2025-05-20,10
Henderson Fire,Y,2025-06-04T06:29:33Z,2025-05-30T17:45:04Z,CAL FIRE San Diego Unit,,San Diego,Henderson Road and Pala Mission Road,256.0,100.0,,,-117.0608758,33.3803841,Wildfire,1f30d922-c369-4462-b736-d7148c82c029,https://www.fire.ca.gov/incidents/2025/5/30/henderson-fire/,2025-06-03T22:00:00Z,2025-06-03,2025-05-30,N,True,False,2025-05-30,2.4082399653118496,78.0,231.1315765380859,71.87155418631588,116.0,22.0,2025-05-30,2830,33.4274,-117.1184,0.074293528913685,966,2025-05-28,Chamise,New Growth,130.9,Rainbow Camp,SOCC,CAL FIRE San Diego Unit,33.4274,-117.1184,1560.0,2025-05-28,2
State Fire,Y,2025-05-31T22:08:35Z,2025-05-31T11:48:32Z,CAL FIRE Riverside Unit,,Riverside,State St. X Idyllwild Dr. in San Jacinto,10.0,100.0,,Hemet City Fire,-116.972054,33.799855,Wildfire,bce3d832-a999-4314-8f5d-dec78b6b8a2a,https://www.fire.ca.gov/incidents/2025/5/31/state-fire/,,,2025-05-31,N,False,False,2025-05-31,1.0,19.0,463.9778137207031,2.589098252175074,180.0,0.0,2025-05-31,2831,33.79388888888889,-116.92611111111113,0.04632864687475297,1033,2025-05-20,Chamise,,78.03,San Jacinto,SOCC,CAL FIRE Riverside Unit,33.79388888888889,-116.92611111111113,1540.0,2025-05-20,11
Coyote Fire,Y,2025-06-01T22:02:42Z,2025-05-31T13:24:49Z,CAL FIRE Lassen-Modoc Unit,,Lassen,"Rice Canyon Road north of Coyote Lane, Susanville",22.0,100.0,,,-120.526195,40.4095336,Wildfire,66725740-7447-4122-97a8-185c6a949f9f,https://www.fire.ca.gov/incidents/2025/5/31/coyote-fire/,,,2025-05-31,N,True,False,2025-05-31,1.3424226808222062,209.0,1277.8583984375,16.917525733782547,182.0,1.0,2025-05-31,2832,40.32916666666667,-120.53555555555556,0.08091022168868829,621,2023-06-15,Bitterbrush,Desert,133.0,Janesville,NOCC,CAL FIRE Lassen-Modoc Unit,40.32916666666667,-120.53555555555556,4274.0,2023-06-15,716
Mccabe Fire,Y,2025-05-31T22:07:00Z,2025-05-31T16:23:33Z,CAL FIRE Madera-Mariposa-Merced Unit,,Merced,"McCabe Road and Horseshoe Road, Gustine",15.0,100.0,,,-121.088612,37.125121,Wildfire,e8ea496f-b48e-4c0e-aa43-d7fee5dcd8f2,https://www.fire.ca.gov/incidents/2025/5/31/mccabe-fire/,,,2025-05-31,N,False,False,2025-05-31,1.1760912590556811,137.0,95.30838012695312,26.432901676592348,178.0,1.0,2025-05-31,2833,36.77944444444445,-121.46861111111112,0.513703811068196,582,2025-05-06,Chamise,New Growth,137.0,Hollister,NOCC,PGE - NOCC,36.77944444444445,-121.46861111111112,2200.0,2025-05-06,25
Round Fire,Y,2025-06-16T09:11:00Z,2025-05-31T19:48:31Z,Los Padres National Forest,,Ventura,"near Highway 33 and Lockwood Valley Road, Scheideck",2.0,100.0,,,-119.336243,34.709092,Wildfire,b3bc4084-0e2f-4f6f-8075-7bde64d7dc8c,https://www.fire.ca.gov/incidents/2025/5/31/round-fire/,2025-06-01T08:12:46Z,2025-06-01,2025-05-31,N,False,False,2025-05-31,0.3010299956639812,198.0,1172.98828125,28.941607788522745,195.0,15.0,2025-05-31,2834,34.67833333333333,-119.30972222222222,0.040613387313169866,992,2025-05-28,Chamise,New Growth,65.36,Reyes Creek,SOCC,Los Padres NF,34.67833333333333,-119.30972222222222,4045.0,2025-05-28,3
Cove Fire,Y,2025-06-01T22:03:50Z,2025-05-31T15:07:37Z,CAL FIRE Fresno-Kings Unit,,Fresno,Cove Road X Adams Avenue ,14.0,100.0,,,-119.3495,36.63234,Wildfire,c1e1567d-4ce5-427a-9070-7be99a793ce3,https://www.fire.ca.gov/incidents/2025/5/31/cove-fire/,,,2025-05-31,N,True,False,2025-05-31,1.146128035678238,169.0,123.0292510986328,1.2724098929924397,180.0,0.0,2025-05-31,2835,36.7475,-119.0549,0.3163083710558452,1571,2025-05-01,Ceanothus,Buckbrush,161.0,Dunlap,SOCC,PGE-SOCC,36.7475,-119.0549,4380.0,2025-05-01,30
Rose Fire,Y,2026-01-05T13:59:48Z,2025-06-02T12:43:10Z,CAL FIRE Fresno-Kings Unit,,Fresno,"South Yuba Ave & West Rose Ave, San Joaquin",1200.0,100.0,,,-120.178698,36.60343,Wildfire,bf459045-cd6d-46ca-b6b5-7c3383132dad,https://www.fire.ca.gov/incidents/2025/6/2/rose-fire/,2025-06-02T06:02:06Z,2025-06-02,2025-06-02,N,True,False,2025-06-02,3.0791812460476247,316.0,53.540550231933594,0.4117496990074137,180.0,0.0,2025-06-02,2836,36.20916666666667,-120.51194444444444,0.5162332503297072,727,2022-04-25,Chamise,New Growth,115.0,Los Gatos,SOCC,CDF Fresno-Kings Unit,36.20916666666667,-120.51194444444444,1533.0,2022-04-25,1134
Cottonwood Fire,Y,2025-06-04T06:26:26Z,2025-06-02T14:44:15Z,CAL FIRE Siskiyou Unit,,Siskiyou," Ditch Creek Road & Cottonwood Creek Road, Hornbrook",19.0,100.0,,,-122.566666,41.923333,Wildfire,be139824-1afe-4cb0-92fd-83eca05e577b,https://www.fire.ca.gov/incidents/2025/6/2/cottonwood-fire/,2025-06-03T22:00:00Z,2025-06-03,2025-06-02,N,True,False,2025-06-02,1.2787536009528289,242.0,674.6256713867188,48.97911759708169,194.0,5.0,2025-06-02,2837,41.7116,-122.6589,0.2309501548927861,523,2025-06-02,Manzanita,Greenleaf,137.29,Greenhorn Yreka,NOCC,CalFire Siskiyou Unit,41.7116,-122.6589,2780.0,2025-06-02,0
