incident_name,incident_id,DSCI_current,DSCI_4wk_avg,DSCI_8wk_avg,DSCI_12wk_avg,DSCI_16wk_avg,DSCI_25wk_avg,DSCI_36wk_avg,DSCI_42wk_avg,DSCI_52wk_avg,eddi90d_current,spei180d_current,pdsi_current,eddi90d_1wk_avg,spei180d_1wk_avg,pdsi_1wk_avg,eddi90d_2wk_avg,spei180d_2wk_avg,pdsi_2wk_avg,eddi90d_4wk_avg,spei180d_4wk_avg,pdsi_4wk_avg
Golden Fire,a36e624c-126e-4ca7-9444-d5d0edaace57,161.0,145.75,128.5,93.33333333333333,71.8125,48.84,36.361111111111114,32.73809523809524,29.48076923076923,0.1700000017881393,-0.3199999928474426,1.8200000524520876,0.1700000017881393,-0.3199999928474426,1.8200000524520876,0.3666666746139526,-0.3666666448116302,1.9233332872390747,0.223333328962326,0.0050000050105154,2.051666736602783
Riverview Fire,0fbfd3a0-c425-4a0e-a7ae-831220e20166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5400000214576721,1.0099999904632568,5.679999828338623,-0.5400000214576721,1.0099999904632568,5.679999828338623,-0.7233333587646484,0.9733332991600036,5.829999923706055,-0.71833336353302,1.211666703224182,6.029999732971191
Lost Fire,eea01808-482f-4684-974f-a2b4e9608cf4,98.0,97.5,91.25,60.833333333333336,45.625,29.2,20.27777777777778,17.38095238095238,14.038461538461538,2.0899999141693115,-2.0899999141693115,2.009999990463257,2.0899999141693115,-2.0899999141693115,2.059999942779541,2.0899999141693115,-2.0899999141693115,2.113333225250244,2.0899999141693115,-2.0233333110809326,2.253333330154419
Alray Fire,0e052869-ee1a-4358-8f0f-179baea54b3b,137.0,130.75,124.25,91.25,70.1875,47.44,35.083333333333336,31.071428571428573,26.442307692307693,0.800000011920929,-0.8999999761581421,3.619999885559082,0.9049999713897704,-0.8500000238418579,3.694999933242798,1.0299999713897705,-0.8333333134651184,3.7699999809265137,1.1549999713897705,-0.5949999690055847,3.9766666889190674
Campbell Fire,cbff3a6b-6540-405f-a6ea-8e554042a20f,69.0,59.25,44.625,29.75,22.3125,14.28,9.916666666666666,8.5,6.865384615384615,2.0899999141693115,-2.0899999141693115,-1.340000033378601,2.0899999141693115,-2.0899999141693115,-1.2999999523162842,2.0899999141693115,-2.0899999141693115,-1.2633333206176758,2.0899999141693115,-1.863333225250244,-1.1666667461395264
Horseshoe Fire,98160dda-7fdf-4765-995e-d8fb35460979,100.0,101.5,84.875,62.833333333333336,47.125,30.16,20.944444444444443,18.023809523809526,14.557692307692308,1.690000057220459,-1.690000057220459,1.2899999618530271,1.690000057220459,-1.690000057220459,1.2899999618530271,1.4233334064483645,-1.690000057220459,1.399999976158142,1.399999976158142,-1.850000023841858,1.5139999389648438
Hog Fire,3b90a126-3830-4950-8136-ef8684706a31,100.0,100.0,100.0,92.0,70.1875,45.16,31.36111111111111,26.88095238095238,21.71153846153846,0.1700000017881393,-0.6200000047683716,-0.1099999994039535,0.1700000017881393,-0.6200000047683716,-0.1099999994039535,0.0766666680574417,-0.596666693687439,-0.0933333337306976,0.1140000000596046,-0.6259999871253967,-0.0780000016093254
Quarry Fire,cea84acc-7922-4e0e-b8ad-1df4819eb573,38.0,38.75,38.375,29.166666666666668,21.875,14.0,9.722222222222221,8.333333333333334,6.730769230769231,-0.1000000014901161,-0.3899999856948852,2.799999952316284,0.0350000001490116,-0.2449999898672104,2.8600001335144043,0.1299999952316284,-0.1733333319425583,2.9166667461395264,0.1433333307504654,-0.1049999967217445,3.0799999237060547
Montezuma Fire,bb43ada8-6aba-4e9d-a1c9-b901804b5622,38.0,38.75,38.375,29.166666666666668,21.875,14.0,9.722222222222221,8.333333333333334,6.730769230769231,0.1700000017881393,-0.5400000214576721,2.3299999237060547,0.2450000047683715,-0.4650000035762787,2.389999866485596,0.3199999928474426,-0.4633333384990692,2.446666717529297,0.473333328962326,-0.476666659116745,2.613333225250244
Gaylord Fire,f5de79a3-7bf4-461b-a6d6-b16219a3027f,100.0,100.0,100.0,92.0,70.1875,45.16,31.36111111111111,26.88095238095238,21.71153846153846,1.2799999713897705,-1.690000057220459,-0.1099999994039535,1.2799999713897705,-1.690000057220459,-0.1099999994039535,1.1899999380111694,-1.553333401679993,-0.1000000014901161,0.95333331823349,-1.3666666746139526,-0.0700000002980232
Wolf Fire,fdb3f801-7382-42c9-8377-57beef2432f2,160.0,156.25,137.125,105.58333333333333,81.3125,54.92,40.583333333333336,36.285714285714285,32.23076923076923,0.1000000014901161,-0.7099999785423279,1.6299999952316284,0.1000000014901161,-0.7099999785423279,1.6299999952316284,0.270000010728836,-0.6233333349227905,1.7333333492279053,0.414000004529953,-0.5740000009536743,1.8339999914169312
Lake Fire,dbf89663-4a51-4869-aabd-9b3b49661af5,100.0,100.0,100.0,101.0,83.0,55.32,38.416666666666664,32.92857142857143,26.653846153846153,-1.0099999904632568,-0.800000011920929,-0.8600000143051147,-0.9549999833106996,-0.800000011920929,-0.8500000238418579,-0.903333306312561,-0.800000011920929,-0.8199999928474426,-0.9083333015441896,-0.6733333468437195,-0.4350000023841858
Broad Fire,698b289b-437c-4961-b187-c1f03a8edbe6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1299999952316284,0.800000011920929,4.139999866485596,-1.0149999856948853,0.8500000238418579,4.215000152587891,-1.1033333539962769,0.9433333277702332,4.286666393280029,-1.2200000286102295,1.0616666078567505,4.489999771118164
Valley Fire,57d63840-b05a-414b-ba25-27d8403302d5,100.0,100.0,100.0,101.66666666666667,97.625,69.4,48.19444444444444,41.30952380952381,33.36538461538461,0.0299999993294477,-1.4500000476837158,-1.100000023841858,0.0,-1.3650000095367432,-1.0750000476837158,0.0099999997764825,-1.246666669845581,-1.0366666316986084,-0.0333333350718021,-1.0099999904632568,-0.915000021457672
Lemon Fire,98ef38c2-a266-4900-9430-bc73c8c36e83,71.0,69.75,54.75,41.5,31.125,19.92,13.833333333333334,11.857142857142858,9.576923076923077,2.0899999141693115,-2.0899999141693115,-1.5800000429153442,2.0899999141693115,-2.0899999141693115,-1.545000076293945,2.0899999141693115,-2.0899999141693115,-0.8333333730697632,2.0899999141693115,-2.0899999141693115,-0.0283333454281091
Mountain Fire,f78e6fd0-c260-486c-98b4-620938406a45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5400000214576721,0.0299999993294477,3.740000009536743,-0.320000022649765,0.0649999976158142,3.815000057220459,-0.293333351612091,0.2000000029802322,3.890000104904175,-0.3666666746139526,0.4133333265781402,4.106666564941406
Frenchman Fire,18551530-3992-4731-9133-186480d092b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3899999856948852,-1.690000057220459,3.559999942779541,0.4300000071525574,-1.5700000524520874,3.634999990463257,0.5533333420753479,-1.3833333253860474,3.713333368301392,0.8033333420753479,-1.09333336353302,3.933333396911621
Santa Lucia Fire,4c5759f6-e259-43d7-91db-0d21828ffb07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5400000214576721,0.3199999928474426,4.309999942779541,-0.6700000166893005,0.2800000011920929,4.380000114440918,-0.7833333611488342,0.3666666746139526,4.453333377838135,-0.778333306312561,0.4449999928474426,4.6566667556762695
Garden Fire,df5eebdf-6814-41e1-ac31-0b4baebfd5fa,38.0,38.5,38.375,32.333333333333336,24.25,15.52,10.777777777777779,9.238095238095237,7.461538461538462,-0.1700000017881393,-0.0299999993294477,3.7200000286102295,-0.1700000017881393,-0.0299999993294477,3.390000104904175,-0.0099999997764825,-0.0099999997764825,3.5199999809265137,0.2049999982118606,0.0566666647791862,3.713333368301392
Resort 2 Fire,23f4bb39-1e52-4d25-8f39-8ac42edcdc8d,38.0,38.5,38.375,32.333333333333336,24.25,15.52,10.777777777777779,9.238095238095237,7.461538461538462,0.7099999785423279,-1.690000057220459,-1.4600000381469729,0.7099999785423279,-1.690000057220459,-1.4600000381469729,0.9900000095367432,-1.6100000143051147,-1.413333296775818,1.163333296775818,-1.5416667461395264,-1.3333333730697632
Waucoba Fire,ce14cca7-d5c4-4882-9008-d9b5493406fa,100.0,101.0,88.875,71.16666666666667,53.375,34.16,23.72222222222222,20.404761904761905,16.48076923076923,2.0899999141693115,-2.0899999141693115,-2.259999990463257,2.0899999141693115,-2.0899999141693115,-2.240000009536743,2.0899999141693115,-2.0899999141693115,-2.220000028610229,2.0899999141693115,-2.0899999141693115,-2.1466667652130127
Bull Fire,c5c7b82d-ff26-4aaf-ae25-692c281396c0,57.0,57.0,49.5,38.916666666666664,29.1875,18.68,12.972222222222221,11.119047619047619,8.98076923076923,1.2799999713897705,-2.0899999141693115,-0.0900000035762786,1.690000057220459,-2.0899999141693115,0.2300000041723251,1.8233333826065063,-2.0899999141693115,0.3666666746139526,1.956666588783264,-2.0899999141693115,0.5899999737739563
Eternal Fire,042df069-7226-4d37-877b-3371902356a8,100.0,104.5,111.25,113.58333333333333,113.625,86.76,65.36111111111111,64.23809523809524,51.88461538461539,1.1299999952316284,-2.0899999141693115,-1.4500000476837158,1.1299999952316284,-2.0899999141693115,-1.4500000476837158,1.2300000190734863,-1.956666588783264,-1.440000057220459,1.31166672706604,-1.8233333826065063,-1.4116666316986084
John Fire,01c51255-f075-4460-9639-6105599ed000,100.0,100.0,100.0,83.33333333333333,62.5,40.0,27.77777777777778,23.80952380952381,19.23076923076923,2.0899999141693115,-2.0899999141693115,0.8600000143051147,2.0899999141693115,-2.0899999141693115,0.8600000143051147,2.0899999141693115,-2.0899999141693115,0.9733333587646484,2.0899999141693115,-2.0899999141693115,1.090000033378601
Kamm Fire,45775a15-671d-4ea1-868b-25ef4f487a28,110.0,101.0,99.0,86.33333333333333,64.75,41.44,28.77777777777778,24.666666666666668,19.923076923076923,2.0899999141693115,-2.0899999141693115,1.8899999856948853,2.0899999141693115,-2.0899999141693115,1.9449999332427976,2.0899999141693115,-2.0899999141693115,2.006666660308838,2.0899999141693115,-2.0899999141693115,2.18666672706604
Sandy Fire,42e08471-48c0-426e-961f-07542259f9c0,35.0,34.5,33.875,27.916666666666668,20.9375,13.4,9.305555555555555,7.976190476190476,6.4423076923076925,0.2399999946355819,-1.4500000476837158,0.9300000071525574,0.2450000047683715,-1.4500000476837158,1.3550000190734863,0.3433333337306976,-1.3933333158493042,1.4266666173934937,0.5450000166893005,-1.2666666507720947,1.621666669845581
Brauns Fire,c0397710-317a-4c96-82e7-f1e409e94d96,100.0,100.0,100.0,92.91666666666667,73.5625,50.12,34.80555555555556,29.833333333333332,24.096153846153847,0.7099999785423279,-2.0899999141693115,-1.3600000143051147,0.5850000381469727,-1.8899999856948853,-1.4500000476837158,0.6000000238418579,-1.8233333826065063,-1.399999976158142,0.5733333230018616,-1.5,-1.2483333349227903
Hidden Valley Fire,e504cc42-2a53-48fc-bcad-a8ae6199bd34,164.0,162.25,154.0,139.75,110.5625,73.52,53.5,47.142857142857146,40.65384615384615,1.0099999904632568,-2.0899999141693115,-1.3600000143051147,1.0099999904632568,-2.0899999141693115,-1.340000033378601,1.0499999523162842,-2.0899999141693115,-1.3233333826065063,1.069999933242798,-1.8483332395553589,-1.2716666460037231
Millar Fire,d3452156-04ed-47d1-ae1a-3bb6c5478310,38.0,38.0,38.375,38.25,29.0,18.56,12.88888888888889,11.047619047619047,8.923076923076923,0.1000000014901161,-1.0099999904632568,1.440000057220459,0.1700000017881393,-0.9549999833106996,1.5,0.1933333277702331,-0.9366666674613952,1.556666612625122,0.2199999988079071,-0.9366666674613952,1.7166666984558103
Michigan Fire,ee8b1361-f3a8-4d56-a043-d54bbd3e3d4e,100.0,100.0,100.0,94.16666666666667,78.25,55.84,38.77777777777778,33.23809523809524,26.846153846153847,0.8999999761581421,-2.0899999141693115,-1.2599999904632568,0.6349999904632568,-1.8899999856948853,-1.2999999523162842,0.5799999833106995,-1.956666588783264,-1.2633333206176758,0.6200000047683716,-1.690000057220459,-1.1299999952316284
Broadway Fire,f20ead25-443a-4527-8f1e-d8947f8b4e24,35.0,34.75,34.25,30.833333333333332,23.125,14.8,10.277777777777779,8.80952380952381,7.115384615384615,0.7099999785423279,-1.2799999713897705,2.4200000762939453,0.625,-1.2799999713897705,2.490000009536743,0.653333306312561,-1.2300000190734863,2.559999942779541,0.7599999904632568,-1.159999966621399,2.775000095367432
Duck Fire,93b20c9d-a07e-4127-a8c9-3c342d2544f2,100.0,100.0,100.0,91.66666666666667,68.75,44.0,30.555555555555557,26.19047619047619,21.153846153846153,2.0899999141693115,-2.0899999141693115,-1.3600000143051147,2.0899999141693115,-2.0899999141693115,-1.2649999856948853,2.0899999141693115,-2.0899999141693115,-0.6366666555404663,1.956666588783264,-1.983333230018616,0.1233333349227905
Canal Fire,18caa406-cd3d-4080-88c6-74ba37a456cf,100.0,100.0,100.0,92.91666666666667,69.6875,44.6,30.97222222222222,26.547619047619047,21.442307692307693,2.0899999141693115,-2.0899999141693115,-1.4700000286102295,2.0899999141693115,-2.0899999141693115,-1.420000076293945,2.0899999141693115,-2.0899999141693115,-1.3799999952316284,2.0899999141693115,-2.0899999141693115,-1.246666669845581
Border 77 Fire,5d5a2374-c01e-4d87-9cf5-71dd9cce0c9a,38.0,38.0,38.375,38.25,29.0,18.56,12.88888888888889,11.047619047619047,8.923076923076923,-0.7099999785423279,-0.0299999993294477,1.2699999809265137,-0.7099999785423279,-0.0299999993294477,1.2699999809265137,-0.596666693687439,0.103333331644535,1.3700000047683716,-0.6116666793823242,0.3100000023841858,1.5233333110809326
Canyon Crest Fire,3d2b78af-b20b-4aaa-8f93-9ac3097cd705,153.0,148.0,141.625,133.75,112.875,75.16,54.333333333333336,47.57142857142857,39.76923076923077,0.3199999928474426,-0.8999999761581421,2.5899999141693115,0.3199999928474426,-0.8999999761581421,2.5899999141693115,0.4466666579246521,-0.9366666674613952,2.720000028610229,0.496666669845581,-0.8533333539962769,2.9133334159851074
Derrick Fire,6f1c6068-575e-4301-aa6f-d4b66d8c3da6,110.0,107.0,102.5,100.33333333333333,78.5,50.24,34.888888888888886,29.904761904761905,24.153846153846153,2.0899999141693115,-2.0899999141693115,1.7000000476837158,2.0899999141693115,-2.0899999141693115,1.6500000953674316,2.0899999141693115,-2.0899999141693115,1.6100000143051147,2.0899999141693115,-2.0899999141693115,1.694999933242798
7.0 Earthquake,9b0b642a-8cf1-4e7c-b2c0-d7ab394cd789,0.0,5.75,16.375,20.833333333333332,22.875,15.56,10.805555555555555,9.261904761904763,7.480769230769231,,,,,,,,,,,,
Franklin Fire,54e9ee49-0c28-4477-8c29-b46738b07b78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.800000011920929,-1.2799999713897705,3.2799999713897705,-0.800000011920929,-1.2799999713897705,3.2799999713897705,-0.6800000071525574,-1.069999933242798,3.4566667079925537,-0.6579999923706055,-0.9259999990463256,3.634000062942505
Rogers Fire ,79847059-1dc0-4c33-8dec-750d312742a7,180.0,159.25,149.75,141.83333333333334,131.4375,87.92,63.19444444444444,55.166666666666664,45.90384615384615,1.2799999713897705,-2.0899999141693115,-1.7799999713897705,1.3650000095367432,-2.0899999141693115,-1.7350000143051147,1.336666703224182,-2.0899999141693115,-1.6966667175292969,1.18833327293396,-2.0899999141693115,-1.6100000143051147
Addie Fire,d64ada14-14ac-4ef6-a77b-495b6b17136f,25.0,6.25,3.125,2.0833333333333335,1.5625,1.0,0.6944444444444444,0.5952380952380952,0.4807692307692308,1.0099999904632568,-2.0899999141693115,1.5399999618530271,1.0099999904632568,-2.0899999141693115,1.5399999618530271,1.303333401679993,-2.0899999141693115,1.5666667222976685,1.346000075340271,-2.0899999141693115,1.5839999914169312
Soto Fire,6d5fa9cd-13a8-4f93-8a28-de9895dc9a30,188.0,176.5,169.375,161.5,148.9375,100.48,72.22222222222223,63.04761904761905,52.92307692307692,0.6299999952316284,-1.4500000476837158,2.2699999809265137,0.3900000154972076,-1.3650000095367432,2.194999933242798,0.270000010728836,-1.246666669845581,2.276666641235352,0.3066666722297668,-1.0399999618530271,2.504999876022339
Soda Fire,c991981e-892b-449a-b467-b5f742a4e9b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1700000017881393,-2.0899999141693115,-1.2999999523162842,0.0,-2.0899999141693115,-1.2649999856948853,-0.0566666685044765,-2.0899999141693115,-1.2366666793823242,-0.0099999997764825,-2.0899999141693115,-1.1833332777023315
Border Fire,4eef0191-65aa-46a0-8227-d1553896a5b0,200.0,125.0,81.5,67.16666666666667,59.9375,41.6,28.88888888888889,24.761904761904763,20.0,1.0099999904632568,-1.2799999713897705,-1.950000047683716,0.9049999713897704,-1.2799999713897705,-1.8949999809265137,0.8133333325386047,-1.2799999713897705,-1.81333327293396,0.29666668176651,-1.1083333492279053,-0.925000011920929
Oak Fire,e2f7d285-7b47-40c0-802e-b7de9e51da56,100.0,71.0,35.5,23.666666666666668,17.75,11.36,7.888888888888889,6.761904761904762,5.461538461538462,0.0299999993294477,-1.1299999952316284,1.2799999713897705,0.0299999993294477,-1.069999933242798,1.3650000095367432,0.0299999993294477,-1.0499999523162842,1.443333387374878,-0.2849999964237213,-0.8666666746139526,1.5816667079925537
Palisades Fire,abfed7a3-794a-4294-9852-43176dcbc18a,260.0,161.0,93.0,62.0,46.5,29.76,20.666666666666668,17.714285714285715,14.307692307692308,-1.2799999713897705,-1.0099999904632568,1.600000023841858,-1.2799999713897705,-1.0099999904632568,1.600000023841858,-0.993333339691162,-1.0099999904632568,1.7999999523162842,-1.2366666793823242,-0.8949999809265137,2.0866665840148926
Eaton Fire,dbfa574e-1b10-4467-b5e5-7d1c06ebc8dc,260.0,161.0,93.0,62.0,46.5,29.76,20.666666666666668,17.714285714285715,14.307692307692308,0.8999999761581421,-2.0899999141693115,-2.509999990463257,0.8999999761581421,-2.0899999141693115,-2.509999990463257,1.1033333539962769,-2.0899999141693115,-2.380000114440918,1.0266666412353516,-2.0899999141693115,-2.183333396911621
Hurst Fire,ed36cf94-75d8-43f6-913a-d15646907311,260.0,161.0,93.0,62.0,46.5,29.76,20.666666666666668,17.714285714285715,14.307692307692308,0.6299999952316284,-2.0899999141693115,2.180000066757202,0.6299999952316284,-2.0899999141693115,2.180000066757202,0.7766666412353516,-2.0899999141693115,2.383333444595337,0.621666669845581,-1.9166666269302368,2.676666736602783
Woodley Fire,c2159108-ab33-4b74-8ef1-3706df7aecda,260.0,161.0,93.0,62.0,46.5,29.76,20.666666666666668,17.714285714285715,14.307692307692308,0.5400000214576721,-2.0899999141693115,1.830000042915344,0.5400000214576721,-2.0899999141693115,1.830000042915344,0.746666669845581,-2.0899999141693115,2.0366666316986084,0.6859999895095825,-2.0899999141693115,2.23799991607666
Lidia Fire,83adc92b-bd6c-458a-a2b1-43b3ee2c27b3,260.0,161.0,93.0,62.0,46.5,29.76,20.666666666666668,17.714285714285715,14.307692307692308,0.5400000214576721,-2.0899999141693115,-2.220000028610229,0.4699999988079071,-1.690000057220459,-2.180000066757202,0.4699999988079071,-1.956666588783264,-0.320000022649765,0.4099999964237213,-2.009999990463257,0.1899999678134918
Sunset Fire ,3b0d8af8-f3c9-4629-8735-641d9f6af3e7,260.0,161.0,93.0,62.0,46.5,29.76,20.666666666666668,17.714285714285715,14.307692307692308,0.1700000017881393,-2.0899999141693115,1.1299999952316284,0.1700000017881393,-2.0899999141693115,1.1299999952316284,0.2199999988079071,-2.0899999141693115,1.3200000524520874,0.1599999964237213,-2.009999990463257,1.5119999647140503
Tyler Fire,c3e0b57e-f5b9-41e0-b9ec-eb524797c874,253.0,215.75,193.125,182.58333333333334,170.6875,126.56,90.30555555555556,78.54761904761905,65.26923076923077,2.0899999141693115,-2.0899999141693115,-2.059999942779541,2.0899999141693115,-2.0899999141693115,-2.059999942779541,2.0899999141693115,-2.0899999141693115,-1.9733333587646484,2.009999990463257,-2.0899999141693115,-1.8980000019073489
Olivas Fire,8ea1537d-2560-4d08-bfe0-060cf5275e54,203.0,126.0,75.375,50.25,37.6875,24.12,16.75,14.357142857142858,11.596153846153847,-0.4600000083446502,-1.0099999904632568,1.9700000286102293,-0.4600000083446502,-1.0099999904632568,1.9700000286102293,-0.8299999833106995,-0.903333306312561,2.1733334064483643,-0.9559999704360962,-0.7919999957084656,2.351999998092652
Kenneth Fire,98dad47e-805e-4300-8220-c908df687b4b,203.0,126.0,75.375,50.25,37.6875,24.12,16.75,14.357142857142858,11.596153846153847,0.3199999928474426,-2.0899999141693115,2.119999885559082,0.3199999928474426,-2.0899999141693115,2.119999885559082,0.4300000071525574,-2.0899999141693115,2.2300000190734863,0.3680000007152557,-1.9299999475479128,2.552000045776367
Archer Fire,a93eab36-e8a3-4a4e-be4d-2372e3ba4957,260.0,161.0,93.0,62.0,46.5,29.76,20.666666666666668,17.714285714285715,14.307692307692308,0.7099999785423279,-2.0899999141693115,0.8399999737739563,0.625,-2.0899999141693115,0.9499999284744264,0.6833333373069763,-2.0899999141693115,1.059999942779541,0.7199999690055847,-2.0233333110809326,1.3666666746139526
